file_name,aliquot_id,case_id,submitter_id
9cdf31d0-57bd-4aa0-bb3a-76d8818469ba.rna_seq.augmented_star_gene_counts.tsv,d5887688-b311-4ddc-84d4-538750849401,4fc8e011-4433-4537-b03f-457a3a70240f,TCGA-EL-A4K6
76facfb5-c20f-4645-878c-90d9d64cdf03.rna_seq.augmented_star_gene_counts.tsv,87ad5350-308a-4f86-a205-f4e566f950e2,29afb71c-c2ca-499e-b1c7-12758c9b03d6,TCGA-EL-A4K4
c7e54a8b-614f-4be1-a51c-57e00891969a.rna_seq.augmented_star_gene_counts.tsv,c35dbfa3-3f8f-49df-8477-5688ba0ee36f,00a02e62-e1ab-467a-91b3-5f526dd2251a,TCGA-EL-A3N3
c79ad5e1-4881-4dc5-bdab-5bec2743bc5c.rna_seq.augmented_star_gene_counts.tsv,19186235-eb28-449f-9b58-9594f7bd8456,04dc8ee3-ec93-4b56-a546-f96746f8122f,TCGA-EL-A3ZM
6d0f4e55-a4e1-401d-a005-115a3bff47cb.rna_seq.augmented_star_gene_counts.tsv,7a4056de-e2d5-4c28-ad1e-25569a212650,04fff86a-b6f5-4900-9e37-c1f0b881b160,TCGA-BJ-A190
52212968-46a0-4804-948c-d8b7435c2aa0.rna_seq.augmented_star_gene_counts.tsv,39d90ab6-7625-41b2-b6d9-28e2347a7529,05350770-2b5b-4c58-84ce-0917665ccb90,TCGA-DJ-A2PP
cf32bd02-b29f-40d4-83b3-aa02e81020e2.rna_seq.augmented_star_gene_counts.tsv,08096d6f-0f8c-4107-b86a-61eb10feaddd,085ffcdc-8600-42e2-852a-506465f716a2,TCGA-DE-A3KN
bef0c6f7-1e38-411d-9c0f-01a1f0a5bcb6.rna_seq.augmented_star_gene_counts.tsv,84fb7b6d-d38e-41b5-86e4-bb66266da91b,0c50a2c2-1d4c-45ca-9127-f96d4db18daf,TCGA-EM-A3AL
a2c03c47-244b-4b33-8444-90d35f10d23f.rna_seq.augmented_star_gene_counts.tsv,b918679c-600e-4cdb-a2df-40bea373a836,097b9cf1-ec0c-487c-9ade-2bdab12eb4ca,TCGA-ET-A25R
ee44d24e-9780-4455-b8c8-e0d6fc2f5697.rna_seq.augmented_star_gene_counts.tsv,49fb1ab4-cd04-4985-99ee-2ddef8685cdc,13c97cfb-eea2-4ae8-9209-c967d9642cef,TCGA-DJ-A2Q5
a8271c06-1b53-453c-99cf-4b2a0a3575f0.rna_seq.augmented_star_gene_counts.tsv,d82a6d70-ca0e-42da-94b6-70554643139a,14591ce2-ed02-440d-8004-7ca0ad94d0a7,TCGA-EM-A3SX
8cfd6075-6845-4c39-8290-61e5ea209d61.rna_seq.augmented_star_gene_counts.tsv,49a08d66-91cc-4db0-beed-db9c9e4d9bd0,149b46a3-75de-44e1-ba73-bdc4ff379c7f,TCGA-EL-A3ZH
37b4e91b-642e-48ec-a36f-bb159f2ddb8a.rna_seq.augmented_star_gene_counts.tsv,0e8d7581-46bc-4f0b-b202-19d80a59e2d6,149b46a3-75de-44e1-ba73-bdc4ff379c7f,TCGA-EL-A3ZH
f0df6872-5e5d-4878-8041-e99324584bd9.rna_seq.augmented_star_gene_counts.tsv,a872e4e0-b63c-4f88-a5c9-ceb9aa751304,12f90efb-c45b-4372-8197-2dfd9ca247ea,TCGA-EM-A4FM
3ea176f6-c912-4f0d-9a98-0117a66c915a.rna_seq.augmented_star_gene_counts.tsv,d84c9ccd-897b-436d-8cbe-165cd8a0d42b,18a58e3e-f18e-45cf-86bc-1851abb9b3de,TCGA-ET-A3DP
7b6a2bc3-8eef-40a5-b3e7-9a223e64cd15.rna_seq.augmented_star_gene_counts.tsv,cd7add27-efc5-4cc6-83f0-412e14eaaabb,8b1987f7-75fd-4e24-be77-891bbd2d40a1,TCGA-EL-A3CS
cf9f12cc-10e6-442e-b86e-e3a3b8da04d5.rna_seq.augmented_star_gene_counts.tsv,a7a78978-b6a4-4f2e-bb14-7ae36613eefd,8beee000-ecab-4a49-9c9d-bb8e677ae199,TCGA-BJ-A0ZF
b6ae0805-36b2-4b3f-8bba-8b73ce9dd73e.rna_seq.augmented_star_gene_counts.tsv,7bf6ccc1-5c04-4ae6-9f92-af14171cdf89,1e63d4b3-1b49-4bb9-b64f-001273aae120,TCGA-BJ-A2N9
287b005d-7307-4a8e-9516-ef10f061e4ff.rna_seq.augmented_star_gene_counts.tsv,7e2bfc91-acab-4170-81e1-a8e37d09a112,1f3915cb-718c-42ae-ab0a-ce62b8664995,TCGA-EL-A3ZN
5f9ada67-8dd3-433f-b4ab-c5c990925499.rna_seq.augmented_star_gene_counts.tsv,98523760-1ae2-49bc-8106-19247b934cd6,90750006-fb25-4ccd-90df-9f300cd26a5b,TCGA-E3-A3E5
5c234394-2690-47fb-a867-0fa546147d91.rna_seq.augmented_star_gene_counts.tsv,627700fa-7b16-44cd-bf0c-0e503d70e9dd,2012869d-c169-4cea-aa09-c892fb79bbaa,TCGA-DJ-A1QN
25ad2589-26ca-44eb-9fc3-ec2a21d45bae.rna_seq.augmented_star_gene_counts.tsv,e80f8c3a-d7ae-4ea5-b39b-0318c7c0b3bd,ab17d69e-0078-4206-939e-e4784fdc9a96,TCGA-EL-A3CY
7fbbc82a-e929-4527-8701-1cad22aa10bb.rna_seq.augmented_star_gene_counts.tsv,3c93d676-52b4-4c4e-a19f-08b77ba1fd32,229004af-14eb-442e-905e-61c842b3efa0,TCGA-EL-A3CM
1e100c4d-13eb-4e5a-9117-ead385902710.rna_seq.augmented_star_gene_counts.tsv,d854dced-2ce0-415a-90b2-54d54ca31702,212aa9c4-610d-4286-9ca2-ae6c87b9bc0e,TCGA-ET-A2N0
24f47502-5947-4cce-97d9-132b3d1944b4.rna_seq.augmented_star_gene_counts.tsv,0d43a86d-9356-426a-94dc-4448bd6820b8,212b2002-1ebf-47dd-82f8-6c0b904cf909,TCGA-EM-A2CR
93b1ff77-6e75-4ec1-93a7-740fd9154ef5.rna_seq.augmented_star_gene_counts.tsv,c4e3be04-2a2c-4abe-912e-c3d9602e29c4,23ad7900-4e99-4abf-82ff-71edeaa8a51c,TCGA-KS-A41J
5d46ad5d-d6f0-476e-93ea-4a08248b14f5.rna_seq.augmented_star_gene_counts.tsv,f4649515-f2fa-4ed4-ad69-d9f0a807093b,24a968aa-8169-44cb-a8ac-72d7efa1fa7b,TCGA-EL-A3GS
de5a0886-db0b-47e8-a1d4-5689bbb91bb4.rna_seq.augmented_star_gene_counts.tsv,d038b388-e5e0-4ee8-af7c-4d044128e3b8,2513ab46-646c-4750-ab42-de3940890553,TCGA-ET-A40R
1e31f670-de56-4122-8966-42767135b420.rna_seq.augmented_star_gene_counts.tsv,9ed1d311-747a-434e-9ab4-5df6bc6b75de,24cf6397-60ef-4635-81f0-78a67157aac0,TCGA-EM-A3OA
b0675cbf-2a4a-4050-a201-4f22b49d017b.rna_seq.augmented_star_gene_counts.tsv,a9574e45-5dee-46f3-87db-f7e859b67cab,2501ee46-8d38-448b-8765-e9c9706cbbe8,TCGA-BJ-A191
c868bea9-7b38-4d76-9a5c-59dbed36bf83.rna_seq.augmented_star_gene_counts.tsv,2b5a5886-6a1c-4e22-b453-c0715b657249,2610485e-f2b2-45f7-a578-99d6983d5f0e,TCGA-DJ-A3UP
68704b7b-5e6f-4661-839a-40622cc0eda0.rna_seq.augmented_star_gene_counts.tsv,f92e4800-911b-4603-aff1-8af07649763d,286de8cd-7222-4f85-a370-79a7903edf45,TCGA-EM-A2CL
bfd56c0c-c851-43f9-b599-b2e4f5dfbe3c.rna_seq.augmented_star_gene_counts.tsv,2c8cb0d0-2e13-4ec6-b097-f82645d47b2e,2b84cfbc-7cf6-4cb1-a1e3-ba85dafb89f4,TCGA-EM-A3FR
3b7f4042-3875-4596-8bf4-0ee7eec93516.rna_seq.augmented_star_gene_counts.tsv,865c259f-80d6-4f88-b5d1-14d8d6e7f2e6,29963391-3926-4b7c-8066-185f0f2d5bfc,TCGA-ET-A4KQ
9dde9b6c-b5ba-4466-b3c7-aba8a9e69b54.rna_seq.augmented_star_gene_counts.tsv,2d5e9d92-0fe5-4d07-b9e0-6f26d9e0a266,29c4319c-3ead-42b1-810d-418da8d515c4,TCGA-BJ-A3PT
4ea64570-2b92-4462-aedb-e5e5cffcce67.rna_seq.augmented_star_gene_counts.tsv,b544247b-a6dd-4a10-b9dc-a9437ccbded2,2d633ced-ae85-462c-90e7-c1b109e084cf,TCGA-E8-A44M
bc54b850-b473-4f17-b25e-29d7774d136e.rna_seq.augmented_star_gene_counts.tsv,c3a60103-efb6-4553-bb36-917fcb21d811,300720c8-68e5-4a3b-a873-3ad36ad0f953,TCGA-FE-A236
8821cc77-85c3-4d42-bf10-0f1cee13b00d.rna_seq.augmented_star_gene_counts.tsv,280de9cb-d098-46e8-b0ae-ccee52d8e5e4,34d4cc10-b868-4e85-96a5-8680fc729e34,TCGA-EL-A3N2
1f32c8a9-8a2d-4146-9194-69918deb8503.rna_seq.augmented_star_gene_counts.tsv,ff7a84e6-f49c-4832-9e60-7d64cbbf7c2c,3585ddab-fe5e-4a5a-92c7-3cbaff52af57,TCGA-EL-A3CP
ebad41db-beb2-45bb-926a-2e20b18216e7.rna_seq.augmented_star_gene_counts.tsv,9499982c-311d-40cd-8353-dd21c6b18d0d,3597af5e-65ff-40a7-95fc-dacc26cbca14,TCGA-DJ-A1QM
164fe0cc-c07d-4d09-adfd-cca86b737aa3.rna_seq.augmented_star_gene_counts.tsv,eeed9479-565a-44d2-8783-458aaae5d51a,38d03e42-db98-43bc-bb3d-2580cf55a681,TCGA-IM-A4EB
588ea4aa-b4fa-4f97-94ee-f6d566f7de88.rna_seq.augmented_star_gene_counts.tsv,2ba42856-8b82-4fbf-84a9-44eabe27bc62,3b5582e4-58af-4a01-b83d-6fe9704f2b43,TCGA-ET-A3BN
9c81e7f5-4093-4705-8d77-947db7dea3d0.rna_seq.augmented_star_gene_counts.tsv,a5e6c3d1-f729-4393-864b-f153863aec46,3e787a0e-b5d2-401e-b1e5-077376090b3a,TCGA-DJ-A13R
d3300e42-7a0c-4af9-940e-4cea92758918.rna_seq.augmented_star_gene_counts.tsv,7c4c5e6e-2a00-423b-8be0-a647038e9ffa,424de829-9efd-4689-ac5d-24485a5d5ecf,TCGA-ET-A3DW
e2625ac8-fb82-4568-b71c-ecad98eb166a.rna_seq.augmented_star_gene_counts.tsv,3fbcb5f7-24d9-4093-a34e-1fc6f83c7d3b,4cccc34b-daf6-41ca-9bf8-f1614525eac9,TCGA-BJ-A3PU
e789c64d-c165-4b92-bbb7-51001e310c74.rna_seq.augmented_star_gene_counts.tsv,c97ad389-99d9-4c27-b19e-cbf454c04e43,4cccc34b-daf6-41ca-9bf8-f1614525eac9,TCGA-BJ-A3PU
b7b7f433-5a3e-4abd-bf11-3b8dc92e2334.rna_seq.augmented_star_gene_counts.tsv,78f4de91-9cb5-40c4-af0d-f295468716fd,4d1aec67-c345-4721-8ee8-356b0dff009b,TCGA-FY-A3ON
1fe8a7ea-9734-4ba0-8f2f-d51a9da88baa.rna_seq.augmented_star_gene_counts.tsv,9f492497-0039-460c-b408-192cc194baf6,4d30606f-3ab6-4ef0-9991-8897cdb9960b,TCGA-KS-A4IC
6637d930-8c7b-414a-97d5-f7f5591355b6.rna_seq.augmented_star_gene_counts.tsv,371eb875-89ad-4a91-a2b5-ba98c0ce2ef1,4ec2bb20-2190-4c37-8aaa-4086fef1fbb6,TCGA-DE-A4MB
d82387dd-f614-4d15-9a1e-db7820fccbd9.rna_seq.augmented_star_gene_counts.tsv,3e9ed7f0-3324-4c3c-85e2-dadb05025b94,4f340c8c-5912-4257-b57d-c096da254c26,TCGA-EL-A4JW
8ef08662-aa11-40fc-a9bc-64400616c8bf.rna_seq.augmented_star_gene_counts.tsv,63f7a81e-c404-49fc-bc72-52b2a81ea9a5,4fa53eb7-1fdb-4fe5-b5ad-f3d8069b3eb8,TCGA-ET-A2MZ
e3466176-3ac8-4137-b082-d91d283af764.rna_seq.augmented_star_gene_counts.tsv,cd4545b1-1add-488f-80dc-17edaeb7cad6,4aed5116-d27b-4911-b310-05c2248b861f,TCGA-EM-A2CN
d961ebab-5912-49ca-bdd6-2f78258e0da9.rna_seq.augmented_star_gene_counts.tsv,c8110c7f-903d-49ec-9e65-44db1cbb5e7f,53ba15c0-780e-4153-a612-046f1b24b4b3,TCGA-FY-A3TY
25c2446c-da31-4e61-814c-c55de3fb5bf8.rna_seq.augmented_star_gene_counts.tsv,0c8a92ae-0b90-471a-9ef8-fa8e42f6204d,59221e3a-2927-40bf-a38d-4a5843ea179b,TCGA-FY-A3WA
5b069351-319f-4b20-ab3d-e74b56814f32.rna_seq.augmented_star_gene_counts.tsv,8e124018-d6a5-47f8-9486-4c0fb0c7a622,50ec4170-29ea-4ee9-8ce7-67ec78d1dc76,TCGA-EM-A4FU
e3bb824e-7e27-4ba8-9673-874417952e78.rna_seq.augmented_star_gene_counts.tsv,108bce52-0187-4f9f-9dcd-921450b2e9c3,4bd61e82-5168-4222-a8c8-5124ab8fdd44,TCGA-KS-A41L
e7a2dde7-09e3-42c3-9161-5b9d54155dc5.rna_seq.augmented_star_gene_counts.tsv,853de7e0-6fe3-40af-b243-e1beca83e6bd,59cd0969-a798-4d19-95ed-a311f39d2f38,TCGA-EM-A3FN
4a4bfc71-4c14-465f-812a-4d3292defe99.rna_seq.augmented_star_gene_counts.tsv,2f59cbc7-724a-48d3-b02f-8dedc49833fd,52203ff5-57b2-4d56-8935-2ff1eb61d7b8,TCGA-FY-A3I5
87ddeabb-522b-415b-8ca0-2fe166d52525.rna_seq.augmented_star_gene_counts.tsv,c8c2f184-1d51-4364-99f5-5d78cb89ecf3,59e47734-96de-4328-aca7-e9423dda9c52,TCGA-E3-A3DZ
5a192bc4-e62b-4ee5-a257-dc2d6c199433.rna_seq.augmented_star_gene_counts.tsv,f837995e-48a9-46b4-bf57-0dd6f3086046,59e91fe5-c80f-4915-be0f-1a7cd3f31f3e,TCGA-BJ-A28S
06dd5823-6af8-4f56-b371-aee90322e9d1.rna_seq.augmented_star_gene_counts.tsv,a35f9f2f-2378-4825-812e-b55a9f21317f,6675c581-297d-44cd-b80f-ae7e53d48228,TCGA-BJ-A0ZC
06f16d2f-e722-4d5b-a35f-b63f01e1f0a4.rna_seq.augmented_star_gene_counts.tsv,afa83e9d-ec92-45c7-b741-c78ff4523e5d,5a6b9340-acde-4d97-8836-20ae29732851,TCGA-ET-A3BQ
70a5ce16-5020-4b6e-94f2-a12fb077a348.rna_seq.augmented_star_gene_counts.tsv,11b81a6e-be33-4bc8-8b91-1034c67a3ed8,667eb7f6-1d36-49bb-9d7b-c9d167b64619,TCGA-EM-A2CU
927d7618-2785-47af-9454-628a08a4d188.rna_seq.augmented_star_gene_counts.tsv,d199cbf2-7c0b-4506-b476-2e9bd63ae514,64de42bd-d134-4f44-82fa-d6614709bf01,TCGA-EL-A3ZT
29141e2e-357c-4f1d-96f6-df4f05808ed2.rna_seq.augmented_star_gene_counts.tsv,64613ae3-9307-49ef-bc90-47a2b08b3d90,6b85d76d-6098-47ea-9823-586238526cf1,TCGA-BJ-A45J
a35af1ca-0382-4cb2-99d4-6fbb32fa3deb.rna_seq.augmented_star_gene_counts.tsv,34dda809-a7af-411f-ab80-b021b077eaf9,6abc861a-376d-446b-acee-fb0f03a82c09,TCGA-EM-A22O
79153df4-78a2-4491-a73e-51b3c7e3773a.rna_seq.augmented_star_gene_counts.tsv,e4d13a24-fbba-4167-af93-94c4b0b3bb48,7044dee0-fd6c-4e75-b731-dc60a386a1ab,TCGA-FE-A231
185ecfd0-680c-4874-8667-5d7543ec562c.rna_seq.augmented_star_gene_counts.tsv,cf19f287-ebc8-4be0-a619-cb26e7d5a671,6e1c9ac8-eead-4db9-8f30-ef3591daf78b,TCGA-ET-A39K
e7339363-1f11-4229-898f-e0ddbaef9d2b.rna_seq.augmented_star_gene_counts.tsv,f2675b47-1187-4dad-a53d-60179daa7c88,7244b7db-8282-43aa-a4b4-ad6af972cf9b,TCGA-EM-A2CQ
0f6e2216-6762-4c82-aa09-a9b36a475392.rna_seq.augmented_star_gene_counts.tsv,2b0baba1-90ef-47ad-9910-44b522f7182d,6ee95dc8-2bac-4691-afa2-8222e07506ad,TCGA-DJ-A3US
4190b32b-76fa-456d-b85e-6c95761a2042.rna_seq.augmented_star_gene_counts.tsv,bff2f4fe-4522-4627-b432-bb7cee8755c7,762eddb5-1b47-4b79-b20a-1edfb07c0705,TCGA-EM-A1CV
e4a20ea8-3833-4081-a9c4-e82e7ca7b3d8.rna_seq.augmented_star_gene_counts.tsv,677b46a9-5c2e-4815-bbc0-b334882c22a3,77d5b246-33ba-4a96-9d73-06aca797653e,TCGA-DJ-A13O
8c6beb2d-3494-4454-a345-1aa05d5f94b3.rna_seq.augmented_star_gene_counts.tsv,5aa236ce-9a58-4439-81fa-0f882548407d,7746be87-7ad0-48a7-84fb-08a81b220bdb,TCGA-EL-A3MY
075f5bb0-d87a-420d-b0bd-9843963cfbcd.rna_seq.augmented_star_gene_counts.tsv,102d50cb-a421-42d3-b417-be1e96a85ec8,7802140a-e518-4ae6-9bd1-c26d80b14ab1,TCGA-EM-A2CK
0c202b06-dba3-495d-acec-2c1891568080.rna_seq.augmented_star_gene_counts.tsv,39bc85c4-e9ac-40e3-8932-7aa4afb27b84,7746be87-7ad0-48a7-84fb-08a81b220bdb,TCGA-EL-A3MY
f0519bc4-ec21-43ca-b3c8-0e81962d4e79.rna_seq.augmented_star_gene_counts.tsv,84730d14-88bb-4b77-8b04-16229b83dd9d,778a8f53-53f6-4a03-8ce1-b0928539a444,TCGA-BJ-A45H
740bbf7a-50f3-4c9f-8e21-8e5abb9079ed.rna_seq.augmented_star_gene_counts.tsv,c5b06e27-6e58-4555-84d9-b14078219e18,785803bb-42a8-4afb-b7b4-58c114894408,TCGA-FK-A3S3
119bf462-4e36-4ed0-8b39-5a4e800a33d9.rna_seq.augmented_star_gene_counts.tsv,ec82193f-8c29-4486-aa5d-0c1912608727,7d11b016-c564-4fb5-9b85-1b1a0188006f,TCGA-FE-A237
9af30f7e-312c-47b2-b63f-824e49e009f0.rna_seq.augmented_star_gene_counts.tsv,4c657a84-f794-4324-b1c7-d118ad2e90a8,8446bcba-0dcd-42eb-96a1-00f5470c9f65,TCGA-FK-A3SG
7cbd3814-508f-4b64-9cb4-322e25a5ddc7.rna_seq.augmented_star_gene_counts.tsv,b127c23e-b16b-4402-8a0c-764867fc6b52,86d5865e-6a1c-467c-97c9-47460b77f5a4,TCGA-DJ-A4V5
3da3efd3-63fd-475d-b9ac-7506eba20758.rna_seq.augmented_star_gene_counts.tsv,d38a7386-1ace-4edd-a42c-d3d93c8ace02,7ef22138-ac76-4846-b3bb-ddf1efb96531,TCGA-FY-A3W9
147f7fe0-36f1-42da-a0d1-e753636f2d36.rna_seq.augmented_star_gene_counts.tsv,23cfc123-e7e9-4e13-bbcf-4ec06d0bf378,812a2d18-c43b-4484-8a8d-234056a0e90b,TCGA-FY-A76V
f1649f82-024c-4824-a1ee-1e710b1b123f.rna_seq.augmented_star_gene_counts.tsv,04f1e2d6-dda4-4346-978c-aa71cbfc880a,82dd133b-691b-4bbf-b948-6270869d9b69,TCGA-DO-A2HM
82c6d698-4f92-4737-a434-09534f0e5fdb.rna_seq.augmented_star_gene_counts.tsv,a4153890-d27b-4f55-a5e5-5204b7f59392,86b82345-6f4d-44fd-a9db-6f107de62f53,TCGA-E8-A416
a5e23b45-1c55-4f2a-b0a9-b3609b3fb823.rna_seq.augmented_star_gene_counts.tsv,476f4434-e85b-435d-9070-b5c0bf6abbff,8950691c-600f-4a90-adf6-42a8f129aa3e,TCGA-FK-A3SB
3682a3e2-17ed-4f6c-b4de-9057e6d7f4c6.rna_seq.augmented_star_gene_counts.tsv,3b668d39-d66d-472f-ba4a-e53fe34041e6,899ed323-4fd1-4d8d-9c2f-c63d9b44e875,TCGA-KS-A4ID
da219a47-00c5-46e1-a6cc-0a53b56a01b6.rna_seq.augmented_star_gene_counts.tsv,63f9e0c0-a0ff-4172-b19e-f87c1ef1d62a,8cfc2589-b0ad-4fe6-8420-8f6fe0178bcc,TCGA-EM-A3OB
188d08c7-8e4d-4fd8-88b7-f3491330ceee.rna_seq.augmented_star_gene_counts.tsv,bedfa47c-8383-4aaf-a609-f96850b414a2,8d54a2ed-03f1-4a23-bdd2-f3395f5d3716,TCGA-EL-A3H1
58a834c9-81a6-415f-bfbf-331346c9ec5b.rna_seq.augmented_star_gene_counts.tsv,a75c2127-bf78-41c6-b382-71d0d36b741a,9382942c-40dc-404a-ad8a-697612cdb575,TCGA-ET-A3BP
c2749079-ddcf-4305-836c-08d3dd57f4ae.rna_seq.augmented_star_gene_counts.tsv,29092f9c-dfac-467e-8432-c615b1da79ce,90507baa-b716-4bcf-a18e-9d8ae97d809a,TCGA-EL-A3T6
8e5894b0-6d31-49f2-baa2-c69249214635.rna_seq.augmented_star_gene_counts.tsv,90c1c52d-0d8b-41d3-82c7-e4773c95a22c,99ac4f2e-2e63-4f1e-af0f-8f23a2caf999,TCGA-DJ-A13V
06735819-fc94-4e07-b528-8bea573f5ace.rna_seq.augmented_star_gene_counts.tsv,0a664c34-94cf-490a-8f3e-e735a75af74c,99ef2fec-5a3c-4e42-8f78-7eaf9877e26d,TCGA-DJ-A1QQ
8cb8b6e3-d057-47f2-a7ed-bb8f09814c52.rna_seq.augmented_star_gene_counts.tsv,a1d090b6-22e9-44df-919d-0f5754851945,a061976d-ba2c-4a18-a51e-952f198eb4d5,TCGA-ET-A3DR
7203d325-f022-49c8-b767-189cd6efd9cd.rna_seq.augmented_star_gene_counts.tsv,49fcb2c7-64fb-47f5-9fe9-7c197f442397,9d3f6163-f586-4974-babc-67b5163b706b,TCGA-DJ-A3UT
523985c3-cc11-41da-b810-c64bebea6f39.rna_seq.augmented_star_gene_counts.tsv,1d81c9ec-dfc7-4937-a0dd-36e2f9dda4ac,a09b20b5-c187-4632-b996-0d5314a9885c,TCGA-J8-A3YH
9829ce20-4a71-4345-ba23-c619e7050f67.rna_seq.augmented_star_gene_counts.tsv,b174413d-e07a-4a7a-8cfe-43833a4890d9,9dcaa676-10ca-48cb-b245-7cc4bd1fe9bb,TCGA-ET-A2N3
f39f023b-db0c-4624-98c4-9d3011947705.rna_seq.augmented_star_gene_counts.tsv,1c09d4da-0dc2-4640-84d3-c3d82cb9e7b9,a09d0be0-fd41-4b30-b488-9a9f2abef8e7,TCGA-EL-A3TB
0a1f121e-465b-4b88-be23-74084a4d84bd.rna_seq.augmented_star_gene_counts.tsv,d3eee6dd-5682-40a1-8ca8-6e2816512151,9ff3f335-69d1-4caa-a5c5-ee66f4f92d17,TCGA-ET-A3DT
0724f5b0-f15e-4d5f-ae47-9a416cb38d89.rna_seq.augmented_star_gene_counts.tsv,f929972c-1b5a-4fdb-b992-f69eb572496d,a3f87411-0a7b-4415-ba17-8edcc2639f6c,TCGA-EL-A4K2
fcc7bbfe-602a-4780-80fa-924fa8a18ecb.rna_seq.augmented_star_gene_counts.tsv,752db3dc-92ba-4a16-a8d0-41ce260cef62,aa528913-cbbc-4e1d-b6d0-87f6a46bcbc9,TCGA-EL-A3GO
c808ecb9-ccef-46c1-a7e8-e28ab1b749a7.rna_seq.augmented_star_gene_counts.tsv,04e39981-d4c9-413e-8625-bd7aebf53876,a4a217c1-66e8-4cc5-805a-1172ce5da721,TCGA-DE-A4M8
e505e775-0084-4acb-b7b1-1f719c0b2a1a.rna_seq.augmented_star_gene_counts.tsv,a378a703-e62d-4860-aec0-caa90f5af30f,a6d37f61-beca-46ea-a59a-62257475ac77,TCGA-BJ-A28W
fdc7d01c-8737-4959-a13f-a6f85f037e65.rna_seq.augmented_star_gene_counts.tsv,deca26c0-d474-4a76-9a60-d49954ce1b68,aa6e3437-ea1c-4bed-ab7d-8f3f89f8ceeb,TCGA-EL-A4K1
84179f4f-5ad5-463a-8aa7-df64c5c51378.rna_seq.augmented_star_gene_counts.tsv,c837ff28-0b47-400b-a900-72d0a786e62b,aabc7724-71c8-4c1b-a54b-22e88dde148f,TCGA-EM-A22L
a2a861a4-0f75-45db-a238-57e56ac3ee92.rna_seq.augmented_star_gene_counts.tsv,101cc04a-333d-42cd-ad71-4102fd8b8828,af546062-0960-41f0-9ed1-6acecbad99f3,TCGA-DJ-A2Q6
52fc7f4d-0df0-4aa3-8c5e-85bf37c902c2.rna_seq.augmented_star_gene_counts.tsv,36618b4c-c4da-4513-a4b7-6579f3cffeb2,aa3ce865-4bc1-4cca-9ba8-35ff4c5e165e,TCGA-E8-A432
bb9a366e-f982-40f5-bbe3-26858fce256d.rna_seq.augmented_star_gene_counts.tsv,ed6dfced-49e3-47c5-9ef3-86cb52cc8cf5,b2e6933f-50e1-48e3-ae1f-173e1bc889ff,TCGA-EM-A3FO
b97cfd85-9348-4aef-9270-4b8f80889022.rna_seq.augmented_star_gene_counts.tsv,9893b949-598f-4664-a72c-8495d0047bf0,acba8d76-999a-4f6d-b3a4-8d7dd0f2bb52,TCGA-DJ-A2Q3
ac39a545-b8b9-4f0a-bf04-b503a112034a.rna_seq.augmented_star_gene_counts.tsv,d4111037-f2ac-4b83-8e8c-87abf68ec189,b1640709-8b2f-4cca-a2c0-55a1b4a1884b,TCGA-EL-A3T7
7ac8fff8-0078-4e00-ac25-3145f416311e.rna_seq.augmented_star_gene_counts.tsv,a5d1ca87-47c3-4602-a591-9e4f4077417e,b30f5b13-8cc9-48a0-93ea-3d49ce8a7d0d,TCGA-BJ-A28X
13b210fd-3ca3-40f8-86e8-2f83b97977cf.rna_seq.augmented_star_gene_counts.tsv,7c6a1de1-d5d2-43b7-97fa-b5018cc31114,b1d71782-2443-43f3-bd0e-8b7220515cb6,TCGA-FE-A230
e0167d42-6026-4399-a46a-cdd47fed56e6.rna_seq.augmented_star_gene_counts.tsv,4c4e1027-4ff7-4fde-98a7-20fd46b5b44e,b555b7a4-6324-4d3e-9eed-b140af6c768a,TCGA-L6-A4EU
750bfed9-4edc-4343-8a39-7503573bf761.rna_seq.augmented_star_gene_counts.tsv,8b6f7af8-e41f-47d8-8cc3-dad528776ccf,ba9dec81-ffc0-453a-9621-94beba45fab1,TCGA-DJ-A13M
7490db97-418b-477c-9134-9758b56a8ee9.rna_seq.augmented_star_gene_counts.tsv,e491502d-1c89-4629-83b6-7c00420e8804,b8cb385a-4e5f-4932-944d-04d6ea1bba5a,TCGA-BJ-A45G
fb4c88c3-b0dc-494d-b0af-5fc54758ac11.rna_seq.augmented_star_gene_counts.tsv,18dd389b-b0b7-43f7-877f-0fb8e3471af0,bed1fb3c-4459-460e-8190-29211857fa73,TCGA-BJ-A28V
715fd3cc-39ae-4c54-a743-79559079d1e6.rna_seq.augmented_star_gene_counts.tsv,8900f950-c646-4cec-9d10-f0c2d75fe7ca,c2291b36-7b7f-4c07-a164-6600d9e7929f,TCGA-EM-A3FP
b1893b53-5297-4bbb-857f-b05a95b3192b.rna_seq.augmented_star_gene_counts.tsv,0ae5650b-0dab-4645-ad7b-854b30bdbf75,b9e6a966-da7c-46f3-825f-8e19c06518c3,TCGA-EM-A2P2
60997a16-5f0f-45e0-8075-113a3bb783d1.rna_seq.augmented_star_gene_counts.tsv,e46fd0f4-896f-4a4f-ac4d-b03303e464cb,c30eb9bd-d705-4464-9014-e0aa7cda53c7,TCGA-ET-A25O
f328f3e8-f75e-414a-901d-0bc79d212556.rna_seq.augmented_star_gene_counts.tsv,c131a5ef-4bce-419e-9bd2-4ff4d348be12,c438c562-a2b6-4ceb-b91a-7e77eb2ec962,TCGA-E8-A415
