project.project_id	cases.case_id	cases.submitter_id	samples.sample_id	samples.submitter_id	portions.creation_datetime	portions.is_ffpe	portions.portion_id	portions.portion_number	portions.state	portions.submitter_id	portions.weight
TCGA-THCA	785803bb-42a8-4afb-b7b4-58c114894408	TCGA-FK-A3S3	f5ebefbe-50fa-465a-a355-2c099941039d	TCGA-FK-A3S3-01A	1335916800.0	false	a2824120-31c2-40f1-97ea-0cd12290e0e7	11	released	TCGA-FK-A3S3-01A-11	20.0
TCGA-THCA	188013d3-cefe-4861-b115-c34db1cf3831	TCGA-DJ-A3VI	40d58d71-5769-40a0-8379-89115234a36e	TCGA-DJ-A3VI-01A	1367971200.0	false	1009dd11-cb43-4cda-b4b8-59689b47cabc	21	released	TCGA-DJ-A3VI-01A-21-A301-20	20.0
TCGA-THCA	188013d3-cefe-4861-b115-c34db1cf3831	TCGA-DJ-A3VI	40d58d71-5769-40a0-8379-89115234a36e	TCGA-DJ-A3VI-01A	'--	'--	2c1d99e2-dd11-4911-bd85-f9d3275fbd89	'--	released	TCGA-DJ-A3VI-01A-21	'--
TCGA-THCA	188013d3-cefe-4861-b115-c34db1cf3831	TCGA-DJ-A3VI	40d58d71-5769-40a0-8379-89115234a36e	TCGA-DJ-A3VI-01A	1335398400.0	false	754ae899-ee0f-410f-9ee5-9f223e7d257b	11	released	TCGA-DJ-A3VI-01A-11	30.0
TCGA-THCA	188013d3-cefe-4861-b115-c34db1cf3831	TCGA-DJ-A3VI	8dd8891a-89db-48cb-9b76-aaf3781d8034	TCGA-DJ-A3VI-10A	1334534400.0	false	bbaed864-be16-4007-bdb4-3df1cc727707	01	released	TCGA-DJ-A3VI-10A-01	'--
TCGA-THCA	188013d3-cefe-4861-b115-c34db1cf3831	TCGA-DJ-A3VI	8edaf44f-ab59-4fb3-8136-c9a66c2d9d04	TCGA-DJ-A3VI-01Z	'--	'--	e338c24d-c3cb-5788-9564-f68556501d79	'--	'--	'--	'--
TCGA-THCA	1f6be7ca-76fd-4509-99a6-dfa59b0ac51f	TCGA-EM-A2OZ	243e6940-5b46-4be2-b206-e538506faddd	TCGA-EM-A2OZ-10A	1322438400.0	false	fa72266c-0e86-4dca-9a6a-68a4987f2346	01	released	TCGA-EM-A2OZ-10A-01	2.0
TCGA-THCA	1f6be7ca-76fd-4509-99a6-dfa59b0ac51f	TCGA-EM-A2OZ	28adccb4-9db3-4a8a-859b-5c5f9a0979b7	TCGA-EM-A2OZ-01Z	'--	'--	d0cf1138-1374-573e-ac11-ba5ea62282e6	'--	'--	'--	'--
TCGA-THCA	1f6be7ca-76fd-4509-99a6-dfa59b0ac51f	TCGA-EM-A2OZ	39085dc6-46fe-4d3b-ae3f-04443dacb7c2	TCGA-EM-A2OZ-01A	1314662400.0	false	2d1a2792-a7e1-48af-8661-ca63a2c18969	11	released	TCGA-EM-A2OZ-01A-11	30.0
TCGA-THCA	4bd61e82-5168-4222-a8c8-5124ab8fdd44	TCGA-KS-A41L	3d74cd4d-0cc0-4977-b3d5-1dc83a5f7bbb	TCGA-KS-A41L-11A	1343692800.0	false	43375fb5-0e85-4a67-86d8-665815ebc148	11	released	TCGA-KS-A41L-11A-11	30.0
TCGA-THCA	4bd61e82-5168-4222-a8c8-5124ab8fdd44	TCGA-KS-A41L	812c2a57-a805-47ed-ab59-7c4c2709f62a	TCGA-KS-A41L-01Z	'--	'--	e2486e74-7937-54f2-a95b-3d2a04ee8021	'--	'--	'--	'--
TCGA-THCA	4bd61e82-5168-4222-a8c8-5124ab8fdd44	TCGA-KS-A41L	f9f2db6f-7b78-441a-98bf-fe9fd6bbcd97	TCGA-KS-A41L-01A	1343692800.0	false	877e9b95-8ee8-4858-b674-ba11d1d20aa8	11	released	TCGA-KS-A41L-01A-11	30.0
TCGA-THCA	dccba97d-4e81-42fb-93b3-90be68a034fb	TCGA-DJ-A1QE	144a8435-0f16-44a6-9651-71fb483ae5b7	TCGA-DJ-A1QE-10A	1300320000.0	false	50ed9980-26b4-4972-8384-a600919fc2e5	01	released	TCGA-DJ-A1QE-10A-01	'--
TCGA-THCA	dccba97d-4e81-42fb-93b3-90be68a034fb	TCGA-DJ-A1QE	8645b9ba-f0a6-4fd3-bc88-0b0a6546a2e5	TCGA-DJ-A1QE-01Z	'--	'--	a007c11d-6a16-5ab3-a67c-530c9de22465	'--	'--	'--	'--
TCGA-THCA	dccba97d-4e81-42fb-93b3-90be68a034fb	TCGA-DJ-A1QE	e8bf40c4-8f4d-4032-b18b-d61a87a2dd1a	TCGA-DJ-A1QE-01A	1301011200.0	false	25a61715-d432-4622-bce9-232228cea4bb	21	released	TCGA-DJ-A1QE-01A-21	30.0
TCGA-THCA	dccba97d-4e81-42fb-93b3-90be68a034fb	TCGA-DJ-A1QE	e8bf40c4-8f4d-4032-b18b-d61a87a2dd1a	TCGA-DJ-A1QE-01A	'--	'--	4401e46a-d7ba-479c-81b8-e0c95f7b97a0	'--	released	TCGA-DJ-A1QE-01A-11	'--
TCGA-THCA	dccba97d-4e81-42fb-93b3-90be68a034fb	TCGA-DJ-A1QE	e8bf40c4-8f4d-4032-b18b-d61a87a2dd1a	TCGA-DJ-A1QE-01A	1329955200.0	false	9aede1a0-84e8-418e-8e1a-0f5d4aeb57e8	11	released	TCGA-DJ-A1QE-01A-11-A21L-20	20.0
TCGA-THCA	38d03e42-db98-43bc-bb3d-2580cf55a681	TCGA-IM-A4EB	11ed0f3a-3d7f-4b0e-9354-5746d49cc64a	TCGA-IM-A4EB-01A	1350604800.0	false	c0cfd5b5-6591-4ba3-ae0e-b0e57f2d1408	11	released	TCGA-IM-A4EB-01A-11	30.0
TCGA-THCA	38d03e42-db98-43bc-bb3d-2580cf55a681	TCGA-IM-A4EB	6dfb4a22-1b32-4a0d-a698-17086531f819	TCGA-IM-A4EB-01Z	'--	'--	533ddfdc-1f82-59fd-be1a-ce6583cdcd54	'--	'--	'--	'--
TCGA-THCA	38d03e42-db98-43bc-bb3d-2580cf55a681	TCGA-IM-A4EB	6dfb4a22-1b32-4a0d-a698-17086531f819	TCGA-IM-A4EB-01Z	'--	'--	46feac48-8244-5726-bfd7-531e15119f9b	'--	'--	'--	'--
TCGA-THCA	38d03e42-db98-43bc-bb3d-2580cf55a681	TCGA-IM-A4EB	93bcc417-8e9e-4c7a-ac25-1eb77aa428e6	TCGA-IM-A4EB-10A	1350950400.0	false	2ff2fa31-901e-4634-b61d-bd6c68776ae3	01	released	TCGA-IM-A4EB-10A-01	2.0
TCGA-THCA	8446bcba-0dcd-42eb-96a1-00f5470c9f65	TCGA-FK-A3SG	9583a87a-fedf-49ce-a2f1-506b97716062	TCGA-FK-A3SG-01A	1333584000.0	false	6f705238-d081-44af-abd9-57a4e92b51da	11	released	TCGA-FK-A3SG-01A-11	20.0
TCGA-THCA	8446bcba-0dcd-42eb-96a1-00f5470c9f65	TCGA-FK-A3SG	a5696887-27ca-4aac-98f7-6b47c6946f78	TCGA-FK-A3SG-10A	1333065600.0	false	445bd5d6-6495-406f-a10e-50a2309456e5	01	released	TCGA-FK-A3SG-10A-01	'--
TCGA-THCA	8446bcba-0dcd-42eb-96a1-00f5470c9f65	TCGA-FK-A3SG	b1131674-04d0-4873-bf83-a302e0633efe	TCGA-FK-A3SG-01Z	'--	'--	bd98c7d4-9d96-5967-bb50-0e46eb9906be	'--	'--	'--	'--
TCGA-THCA	dc5c1a76-30de-4b30-b397-3ad691c92a86	TCGA-EL-A4KG	0f2ad5d1-fe8f-4555-80d9-f4155cf9b653	TCGA-EL-A4KG-01A	'--	'--	080535a0-30ea-4d3a-896a-4e83dc965f74	'--	released	TCGA-EL-A4KG-01A-21	'--
TCGA-THCA	dc5c1a76-30de-4b30-b397-3ad691c92a86	TCGA-EL-A4KG	0f2ad5d1-fe8f-4555-80d9-f4155cf9b653	TCGA-EL-A4KG-01A	1350432000.0	false	37d93329-d789-4da5-932d-13ca57395023	11	released	TCGA-EL-A4KG-01A-11	30.0
TCGA-THCA	dc5c1a76-30de-4b30-b397-3ad691c92a86	TCGA-EL-A4KG	0f2ad5d1-fe8f-4555-80d9-f4155cf9b653	TCGA-EL-A4KG-01A	1368403200.0	false	f1db56fa-2375-4193-9ece-89aae34887c3	21	released	TCGA-EL-A4KG-01A-21-A302-20	20.0
TCGA-THCA	dc5c1a76-30de-4b30-b397-3ad691c92a86	TCGA-EL-A4KG	69cf12fa-e1e0-449c-b8f9-bd418813f951	TCGA-EL-A4KG-10A	1349827200.0	false	0916d1a3-5f4b-4210-84bb-a26a641326d2	01	released	TCGA-EL-A4KG-10A-01	'--
TCGA-THCA	dc5c1a76-30de-4b30-b397-3ad691c92a86	TCGA-EL-A4KG	f2a82d52-3782-40a2-944e-5a0348e12d0b	TCGA-EL-A4KG-01Z	'--	'--	f64b0b95-4c51-5a20-8d40-9bf25f349136	'--	'--	'--	'--
TCGA-THCA	24a968aa-8169-44cb-a8ac-72d7efa1fa7b	TCGA-EL-A3GS	207970ee-0dc2-459e-b17e-df1b4a2416db	TCGA-EL-A3GS-01A	1323043200.0	false	76be84b2-39cd-4c75-a671-9245b46f7863	11	released	TCGA-EL-A3GS-01A-11	30.0
TCGA-THCA	24a968aa-8169-44cb-a8ac-72d7efa1fa7b	TCGA-EL-A3GS	207970ee-0dc2-459e-b17e-df1b4a2416db	TCGA-EL-A3GS-01A	1330041600.0	false	8fdb691b-3bb3-4199-afc2-1d93483576d9	21	released	TCGA-EL-A3GS-01A-21-A21L-20	20.0
TCGA-THCA	24a968aa-8169-44cb-a8ac-72d7efa1fa7b	TCGA-EL-A3GS	207970ee-0dc2-459e-b17e-df1b4a2416db	TCGA-EL-A3GS-01A	'--	'--	f24679fb-47a4-4b15-b38a-936ab06ee803	'--	released	TCGA-EL-A3GS-01A-21	'--
TCGA-THCA	24a968aa-8169-44cb-a8ac-72d7efa1fa7b	TCGA-EL-A3GS	496a0d04-1db6-4b9e-8f2b-ccc9493e5aa1	TCGA-EL-A3GS-10A	1322524800.0	false	45f37d2b-7dc8-4851-9517-941a78b282f3	01	released	TCGA-EL-A3GS-10A-01	'--
TCGA-THCA	24a968aa-8169-44cb-a8ac-72d7efa1fa7b	TCGA-EL-A3GS	b64d6a83-311b-41c8-8a17-15159ce3f52f	TCGA-EL-A3GS-01Z	'--	'--	c27702be-f96c-5319-9caf-7c366125346d	'--	'--	'--	'--
TCGA-THCA	2513ab46-646c-4750-ab42-de3940890553	TCGA-ET-A40R	31ce27d6-daa0-4ca1-9043-bdfeae5c7862	TCGA-ET-A40R-01Z	'--	'--	e6ca2973-14da-5573-816a-d9c660e4c9d1	'--	'--	'--	'--
TCGA-THCA	2513ab46-646c-4750-ab42-de3940890553	TCGA-ET-A40R	72322d63-14a4-4ab9-bcb3-3dca1693a73b	TCGA-ET-A40R-01A	'--	'--	1d76eed7-77d8-4019-be56-c18bc13f0228	'--	released	TCGA-ET-A40R-01A-21	'--
TCGA-THCA	2513ab46-646c-4750-ab42-de3940890553	TCGA-ET-A40R	72322d63-14a4-4ab9-bcb3-3dca1693a73b	TCGA-ET-A40R-01A	1367971200.0	false	5893cfa7-9bfc-49ed-b5a6-ade6f0c7d7da	21	released	TCGA-ET-A40R-01A-21-A301-20	20.0
TCGA-THCA	2513ab46-646c-4750-ab42-de3940890553	TCGA-ET-A40R	72322d63-14a4-4ab9-bcb3-3dca1693a73b	TCGA-ET-A40R-01A	1344211200.0	false	cdfb4ae3-852c-4025-b67e-cccf54de4753	11	released	TCGA-ET-A40R-01A-11	30.0
TCGA-THCA	2513ab46-646c-4750-ab42-de3940890553	TCGA-ET-A40R	e54b68ac-ec88-4a45-844c-c36bc192ce4e	TCGA-ET-A40R-10A	1342137600.0	false	9ba989bd-5bea-4d14-b095-a99439df1fae	01	released	TCGA-ET-A40R-10A-01	'--
TCGA-THCA	86d5865e-6a1c-467c-97c9-47460b77f5a4	TCGA-DJ-A4V5	4320748a-d385-4588-a53a-fcdcec0e54c1	TCGA-DJ-A4V5-01Z	'--	'--	7b274d94-ba1d-5111-aed6-813244a1ad77	'--	'--	'--	'--
TCGA-THCA	86d5865e-6a1c-467c-97c9-47460b77f5a4	TCGA-DJ-A4V5	8d1c5cf2-c21b-4ef6-921d-096dc6b00144	TCGA-DJ-A4V5-01A	1351814400.0	false	52e94bef-f15c-430d-a8c6-6cab4a39fa60	11	released	TCGA-DJ-A4V5-01A-11	30.0
TCGA-THCA	86d5865e-6a1c-467c-97c9-47460b77f5a4	TCGA-DJ-A4V5	8d1c5cf2-c21b-4ef6-921d-096dc6b00144	TCGA-DJ-A4V5-01A	'--	'--	63cb2dbe-3dae-424b-9a27-06aac90dce67	'--	released	TCGA-DJ-A4V5-01A-21	'--
TCGA-THCA	86d5865e-6a1c-467c-97c9-47460b77f5a4	TCGA-DJ-A4V5	8d1c5cf2-c21b-4ef6-921d-096dc6b00144	TCGA-DJ-A4V5-01A	1368403200.0	false	b5898490-e40e-4891-84eb-62b23a222aa8	21	released	TCGA-DJ-A4V5-01A-21-A302-20	20.0
TCGA-THCA	86d5865e-6a1c-467c-97c9-47460b77f5a4	TCGA-DJ-A4V5	f3d8cc30-8b78-4d76-b536-7d826472d7be	TCGA-DJ-A4V5-10A	1350950400.0	false	8bceaf32-10a1-4bef-8de7-151dc8672cbf	01	released	TCGA-DJ-A4V5-10A-01	'--
TCGA-THCA	4729410a-7240-4ed0-b478-78cc6c7a4810	TCGA-EM-A4FH	007d77d2-3006-4fa9-8def-e81d99e390f9	TCGA-EM-A4FH-10A	1351123200.0	false	ad344e16-46ee-479f-ad00-46f5c5c3e639	01	released	TCGA-EM-A4FH-10A-01	2.0
TCGA-THCA	4729410a-7240-4ed0-b478-78cc6c7a4810	TCGA-EM-A4FH	a11056f6-d3d4-45da-9832-7b0ea5141612	TCGA-EM-A4FH-01A	1350345600.0	false	76f0b91f-15bb-4ad7-a0a2-763ddfab514d	11	released	TCGA-EM-A4FH-01A-11	30.0
TCGA-THCA	4729410a-7240-4ed0-b478-78cc6c7a4810	TCGA-EM-A4FH	a11056f6-d3d4-45da-9832-7b0ea5141612	TCGA-EM-A4FH-01A	1368403200.0	false	8605e246-bd07-49bf-be4c-1cf6d91f01e3	21	released	TCGA-EM-A4FH-01A-21-A302-20	20.0
TCGA-THCA	4729410a-7240-4ed0-b478-78cc6c7a4810	TCGA-EM-A4FH	a11056f6-d3d4-45da-9832-7b0ea5141612	TCGA-EM-A4FH-01A	'--	'--	8b2da68c-0d27-4bd2-b6b7-221381c7d684	'--	released	TCGA-EM-A4FH-01A-21	'--
TCGA-THCA	4729410a-7240-4ed0-b478-78cc6c7a4810	TCGA-EM-A4FH	c45227f9-d2f0-4e0c-8308-c116bc5ae02a	TCGA-EM-A4FH-01Z	'--	'--	c56af003-ff94-5368-8048-65abda159fd9	'--	'--	'--	'--
TCGA-THCA	e4c85bdd-7b7c-414f-9503-647d9b825915	TCGA-FE-A234	2a2331f2-f5f1-42aa-bade-1365e899cb78	TCGA-FE-A234-10A	1302739200.0	false	4f2d5e9e-bfed-433f-aff9-d8552e4f0725	01	released	TCGA-FE-A234-10A-01	'--
TCGA-THCA	e4c85bdd-7b7c-414f-9503-647d9b825915	TCGA-FE-A234	586e2bf1-b4e6-4c05-88a7-ea6fbaa10330	TCGA-FE-A234-01Z	'--	'--	872cc7e2-aca6-529d-9707-007d67bb44e3	'--	'--	'--	'--
TCGA-THCA	e4c85bdd-7b7c-414f-9503-647d9b825915	TCGA-FE-A234	8765b072-83e1-40b2-b1c9-15f38d799fc3	TCGA-FE-A234-01A	1330560000.0	false	3c08d7bb-9d73-482e-89f6-699d3be7e0b8	21	released	TCGA-FE-A234-01A-21-A21M-20	20.0
TCGA-THCA	e4c85bdd-7b7c-414f-9503-647d9b825915	TCGA-FE-A234	8765b072-83e1-40b2-b1c9-15f38d799fc3	TCGA-FE-A234-01A	1303344000.0	false	6959009f-0eb2-4b10-a2fd-0421130bc09d	11	released	TCGA-FE-A234-01A-11	30.0
TCGA-THCA	e4c85bdd-7b7c-414f-9503-647d9b825915	TCGA-FE-A234	8765b072-83e1-40b2-b1c9-15f38d799fc3	TCGA-FE-A234-01A	'--	'--	a774244e-0592-4540-a855-b6c534df862b	'--	released	TCGA-FE-A234-01A-21	'--
TCGA-THCA	97d0e1bb-1459-4124-b25a-48195f2ad8b5	TCGA-EL-A3T1	5acaa0e9-9169-4a95-811d-16c6880a6c06	TCGA-EL-A3T1-11A	1334620800.0	false	6c0d2ab8-b422-4ffa-a8f7-0e07e93b17c8	11	released	TCGA-EL-A3T1-11A-11	30.0
TCGA-THCA	97d0e1bb-1459-4124-b25a-48195f2ad8b5	TCGA-EL-A3T1	62114abf-0f25-4521-9cf2-ca591f931b4f	TCGA-EL-A3T1-01A	'--	'--	39d3610a-7ee2-48b9-8fdb-64d9374afe4e	'--	released	TCGA-EL-A3T1-01A-21	'--
TCGA-THCA	97d0e1bb-1459-4124-b25a-48195f2ad8b5	TCGA-EL-A3T1	62114abf-0f25-4521-9cf2-ca591f931b4f	TCGA-EL-A3T1-01A	1334620800.0	false	99f5c9dc-1a62-416b-a152-5e2a3518d5e7	11	released	TCGA-EL-A3T1-01A-11	30.0
TCGA-THCA	97d0e1bb-1459-4124-b25a-48195f2ad8b5	TCGA-EL-A3T1	62114abf-0f25-4521-9cf2-ca591f931b4f	TCGA-EL-A3T1-01A	1367971200.0	false	ca50d1bb-ae32-4bdd-b9da-681ac3aa7a05	21	released	TCGA-EL-A3T1-01A-21-A301-20	20.0
TCGA-THCA	97d0e1bb-1459-4124-b25a-48195f2ad8b5	TCGA-EL-A3T1	d302974b-3d6f-4ff9-8ecb-aa2eda5fd160	TCGA-EL-A3T1-01Z	'--	'--	feff3cea-0fd8-5a04-9673-409ed35d5f2e	'--	'--	'--	'--
TCGA-THCA	3d8b7654-b403-4360-80dc-8273ca90c2dc	TCGA-EL-A3ZK	3443f0b8-e826-4f25-84d9-ded19925ebc4	TCGA-EL-A3ZK-11A	1341273600.0	false	9a97738d-8f30-4d33-b406-49edfed52b14	11	released	TCGA-EL-A3ZK-11A-11	30.0
TCGA-THCA	3d8b7654-b403-4360-80dc-8273ca90c2dc	TCGA-EL-A3ZK	89e45bcd-af6b-4785-9a75-5322576a69f4	TCGA-EL-A3ZK-01Z	'--	'--	cdc08c65-b8dd-5080-93d2-45d948e9f83b	'--	'--	'--	'--
TCGA-THCA	3d8b7654-b403-4360-80dc-8273ca90c2dc	TCGA-EL-A3ZK	b64ca6e7-adf3-4b32-9a33-a20beca40b9e	TCGA-EL-A3ZK-01A	1342656000.0	false	367ff535-1325-442f-b832-b2f113082bf7	21	released	TCGA-EL-A3ZK-01A-21	30.0
TCGA-THCA	3d8b7654-b403-4360-80dc-8273ca90c2dc	TCGA-EL-A3ZK	b64ca6e7-adf3-4b32-9a33-a20beca40b9e	TCGA-EL-A3ZK-01A	1369008000.0	false	45972827-347f-4897-917d-7224be2b3881	41	released	TCGA-EL-A3ZK-01A-41-A302-20	20.0
TCGA-THCA	3d8b7654-b403-4360-80dc-8273ca90c2dc	TCGA-EL-A3ZK	b64ca6e7-adf3-4b32-9a33-a20beca40b9e	TCGA-EL-A3ZK-01A	'--	'--	6ad0f68a-ac12-423c-995c-7611fe801234	'--	released	TCGA-EL-A3ZK-01A-41	'--
TCGA-THCA	cfdd2155-57a9-499c-92e1-fb82b577b050	TCGA-EM-A3FL	0bb041d7-d522-4e17-bf79-2aa9021bb15f	TCGA-EM-A3FL-01Z	'--	'--	2ebb94d3-0522-5af1-9074-2967a7e9ab8c	'--	'--	'--	'--
TCGA-THCA	cfdd2155-57a9-499c-92e1-fb82b577b050	TCGA-EM-A3FL	4dc15844-df9b-4aa6-8e56-a5b967ef6545	TCGA-EM-A3FL-10A	1327363200.0	false	26c4483d-fe49-4cfe-aa12-6e70e115a831	01	released	TCGA-EM-A3FL-10A-01	2.0
TCGA-THCA	cfdd2155-57a9-499c-92e1-fb82b577b050	TCGA-EM-A3FL	56e31332-09fb-4305-8ee8-adc568b393f3	TCGA-EM-A3FL-01A	1322438400.0	false	5676f82a-54e4-4483-bff1-657fec98902d	11	released	TCGA-EM-A3FL-01A-11	30.0
TCGA-THCA	cfdd2155-57a9-499c-92e1-fb82b577b050	TCGA-EM-A3FL	56e31332-09fb-4305-8ee8-adc568b393f3	TCGA-EM-A3FL-01A	1330300800.0	false	b4aea22d-238d-4449-b8cc-50b660b4ab47	21	released	TCGA-EM-A3FL-01A-21-A21L-20	20.0
TCGA-THCA	cfdd2155-57a9-499c-92e1-fb82b577b050	TCGA-EM-A3FL	56e31332-09fb-4305-8ee8-adc568b393f3	TCGA-EM-A3FL-01A	'--	'--	f789319c-50ae-4228-b054-dcd9cff6c7b1	'--	released	TCGA-EM-A3FL-01A-21	'--
TCGA-THCA	00a02e62-e1ab-467a-91b3-5f526dd2251a	TCGA-EL-A3N3	33085b15-1e3a-47ff-9b12-e6c4442320f1	TCGA-EL-A3N3-11A	1325808000.0	false	2ffc2746-0051-4122-bad3-66763e9e2129	11	released	TCGA-EL-A3N3-11A-11	30.0
TCGA-THCA	00a02e62-e1ab-467a-91b3-5f526dd2251a	TCGA-EL-A3N3	5c1482ba-8c6a-4acf-b259-8917ddd0967c	TCGA-EL-A3N3-01Z	'--	'--	e50243e9-3eb2-53ed-a0d0-c193d0de944f	'--	'--	'--	'--
TCGA-THCA	00a02e62-e1ab-467a-91b3-5f526dd2251a	TCGA-EL-A3N3	cb3e83ef-1c8e-4f7d-8a92-b355def240cc	TCGA-EL-A3N3-01A	1325808000.0	false	0e8c113f-1e61-4509-bcad-498909c62436	11	released	TCGA-EL-A3N3-01A-11	30.0
TCGA-THCA	00a02e62-e1ab-467a-91b3-5f526dd2251a	TCGA-EL-A3N3	cb3e83ef-1c8e-4f7d-8a92-b355def240cc	TCGA-EL-A3N3-01A	1330300800.0	false	5a47d614-9ca9-444e-b30e-63f76790187c	21	released	TCGA-EL-A3N3-01A-21-A21M-20	20.0
TCGA-THCA	00a02e62-e1ab-467a-91b3-5f526dd2251a	TCGA-EL-A3N3	cb3e83ef-1c8e-4f7d-8a92-b355def240cc	TCGA-EL-A3N3-01A	'--	'--	8838e671-8c23-4a19-9fff-6681096b1fb6	'--	released	TCGA-EL-A3N3-01A-21	'--
TCGA-THCA	acb3b9db-16e9-40f5-87a9-9df9d4ceee54	TCGA-BJ-A18Y	13867a18-2aa2-426c-a515-69aa1dabe296	TCGA-BJ-A18Y-10A	1295568000.0	false	6d355b53-9144-48d3-94de-f930072a0a58	01	released	TCGA-BJ-A18Y-10A-01	1.0
TCGA-THCA	acb3b9db-16e9-40f5-87a9-9df9d4ceee54	TCGA-BJ-A18Y	5d1d84d0-9a03-4381-9cf1-e460b3617aaa	TCGA-BJ-A18Y-01A	1294617600.0	false	6df75023-5652-4bbf-ba88-25cde22a64b6	11	released	TCGA-BJ-A18Y-01A-11	30.0
TCGA-THCA	acb3b9db-16e9-40f5-87a9-9df9d4ceee54	TCGA-BJ-A18Y	5d1d84d0-9a03-4381-9cf1-e460b3617aaa	TCGA-BJ-A18Y-01A	1329955200.0	false	9ef07b46-7beb-4815-996d-63210ae7b69a	21	released	TCGA-BJ-A18Y-01A-21-A21L-20	20.0
TCGA-THCA	acb3b9db-16e9-40f5-87a9-9df9d4ceee54	TCGA-BJ-A18Y	5d1d84d0-9a03-4381-9cf1-e460b3617aaa	TCGA-BJ-A18Y-01A	'--	'--	ad95e023-f66a-40c9-933f-a95e1f0894b7	'--	released	TCGA-BJ-A18Y-01A-21	'--
TCGA-THCA	acb3b9db-16e9-40f5-87a9-9df9d4ceee54	TCGA-BJ-A18Y	cbdd896f-e1d7-40e2-9853-0fc007f6457b	TCGA-BJ-A18Y-01Z	'--	'--	6f4d43fd-a015-5abe-8661-435a55eb6d78	'--	'--	'--	'--
TCGA-THCA	745642a0-ddba-495b-bafc-da085552758a	TCGA-EL-A3CU	472d7e5c-8de9-435d-87a4-7882961ad7f4	TCGA-EL-A3CU-01A	'--	'--	00d94128-193e-4294-8458-dce07f46ba50	'--	released	TCGA-EL-A3CU-01A-21	'--
TCGA-THCA	745642a0-ddba-495b-bafc-da085552758a	TCGA-EL-A3CU	472d7e5c-8de9-435d-87a4-7882961ad7f4	TCGA-EL-A3CU-01A	1330905600.0	false	08e413f8-c104-4ef6-a984-70c99d50824c	21	released	TCGA-EL-A3CU-01A-21-A21N-20	20.0
TCGA-THCA	745642a0-ddba-495b-bafc-da085552758a	TCGA-EL-A3CU	472d7e5c-8de9-435d-87a4-7882961ad7f4	TCGA-EL-A3CU-01A	1318896000.0	false	d3a53cca-40cc-40fe-ac78-ef9bd3f16115	11	released	TCGA-EL-A3CU-01A-11	30.0
TCGA-THCA	745642a0-ddba-495b-bafc-da085552758a	TCGA-EL-A3CU	7a9ca8d7-bac0-40c2-9646-7042126b9e25	TCGA-EL-A3CU-10A	1318204800.0	false	8b9cf81e-82e5-4bda-862e-dd9bb6978069	01	released	TCGA-EL-A3CU-10A-01	'--
TCGA-THCA	745642a0-ddba-495b-bafc-da085552758a	TCGA-EL-A3CU	f500e1cc-5f76-4b13-8e11-2cfbf014c5bc	TCGA-EL-A3CU-01Z	'--	'--	8968d4fd-dc82-5d40-8e71-3fbb573a6315	'--	'--	'--	'--
TCGA-THCA	f7f6e9f4-1aa8-48a0-bea9-efaa9379f6f6	TCGA-FY-A3NM	160b5ef1-2635-439d-a042-a230a9899c8c	TCGA-FY-A3NM-01Z	'--	'--	329d10c6-4eef-5c8d-8504-893043c7f0d6	'--	'--	'--	'--
TCGA-THCA	f7f6e9f4-1aa8-48a0-bea9-efaa9379f6f6	TCGA-FY-A3NM	851b3d3d-bed1-4865-8163-f39a6caf0710	TCGA-FY-A3NM-01A	1327968000.0	false	4fdb8657-69e8-4c96-aefd-000dbe0051f9	11	released	TCGA-FY-A3NM-01A-11	30.0
TCGA-THCA	f7f6e9f4-1aa8-48a0-bea9-efaa9379f6f6	TCGA-FY-A3NM	ca0f12d0-24ab-487a-9288-63a34129cbc4	TCGA-FY-A3NM-10A	1328054400.0	false	c4c8cb8c-ea2b-4bee-bd06-6477526cf497	01	released	TCGA-FY-A3NM-10A-01	2.0
TCGA-THCA	667eb7f6-1d36-49bb-9d7b-c9d167b64619	TCGA-EM-A2CU	5f75f169-6835-4b42-af77-ab64cbfb5ef3	TCGA-EM-A2CU-01A	'--	'--	0252d9bd-df5e-4d89-95f6-89f4cf1e1f50	'--	released	TCGA-EM-A2CU-01A-21	'--
TCGA-THCA	667eb7f6-1d36-49bb-9d7b-c9d167b64619	TCGA-EM-A2CU	5f75f169-6835-4b42-af77-ab64cbfb5ef3	TCGA-EM-A2CU-01A	1309305600.0	false	6aec8149-cfca-4116-8f76-92384df16f2a	12	released	TCGA-EM-A2CU-01A-12	20.0
TCGA-THCA	667eb7f6-1d36-49bb-9d7b-c9d167b64619	TCGA-EM-A2CU	5f75f169-6835-4b42-af77-ab64cbfb5ef3	TCGA-EM-A2CU-01A	1330387200.0	false	e84b85f3-1a32-400b-b3a2-a476f107ed67	21	released	TCGA-EM-A2CU-01A-21-A21M-20	20.0
TCGA-THCA	667eb7f6-1d36-49bb-9d7b-c9d167b64619	TCGA-EM-A2CU	85cc9d3f-2919-4387-b4a4-469e92eefdc3	TCGA-EM-A2CU-10A	1313971200.0	false	613f1696-25bc-4fab-b69a-978c804c9a42	01	released	TCGA-EM-A2CU-10A-01	500.0
TCGA-THCA	667eb7f6-1d36-49bb-9d7b-c9d167b64619	TCGA-EM-A2CU	a815d53a-d7f1-4e33-9c30-28d11c4a86fc	TCGA-EM-A2CU-01Z	'--	'--	47a2cd98-10da-530e-afef-0976905a9a42	'--	'--	'--	'--
